,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
13553,0,698,524,12447,0,stimulus gop produce 2 leader plain day tell truth cry shock fraud real issue cross reference much shock way seriously write wall,1,0,0,0,0,0,1,271,49,https://t.co/97HukKR9G5,-0.8885
13554,1,5000,2111,56976,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election via gatewaypundit,1,0,0,0,0,1,0,187,29,https://t.co/LmTR34X9ho,0.4404
13555,0,0,0,15,0,rudygiuliani jennaellisesq explain crappy expert say mail 15 mail ballot two minute google found miss 678000 vote,0,0,0,0,0,0,1,193,33,https://t.co/7xOuxhIaAA,-0.6369
13556,0,340,120,5797,0,funny mercer family robert mercer fund scl group stop donate trump campaign 2020,0,0,0,0,0,0,0,139,24,https://t.co/EyEMdOaCpl,0.1779
13557,0,44,24,99,0,gop imagine taught kid every time lose baseball game gymnastics football game cheat amp fraud would teach kid americansarenotsorelosers rot republican mind,0,0,0,0,0,0,0,281,47,https://t.co/L1aUwj3evV,-0.8591
13558,0,13017,13009,91581,0,meanwhile johncornyn moscowmitch refuse bill help suffer senategop fail pandemic response fail economy thousand texas line car receive food thanksgiving via cbsnews,0,0,0,0,0,0,1,269,41,https://t.co/XxaCDYvmS0,-0.875
13559,1,191,234,40651,0,georgia lawsuit witness testifies use different paper counterfeit ballot watermark solid grey instead transparent 100 joe biden via gatewaypundit,0,0,0,0,0,1,0,200,27,https://t.co/OBdb365Mj4,-0.0258
13560,0,897,856,3170,0,realdonaldtrump alert delusional content dangerous democracy lay foundation invocation 25th amendment oust trump mental incompetence,0,0,0,0,0,0,1,208,27,https://t.co/g8MUKtXPBO,-0.6369
13561,0,5915,5445,331520,0,dominion voting system tore sidney powell lawsuit accuse vast conspiracy call baseless senseless physically impossible smartnews,1,0,0,0,1,0,0,183,25,https://t.co/ezFtoA0UBm,-0.7269
13562,0,802,160,1708,0,republican insider work hard destroy trust government continue run government,1,0,0,0,0,0,0,144,24,https://t.co/kfQy6raCoE,-0.1531
13563,0,136,1448,10472,0,despite hope sauditurkey relation improvemostly due mutual apprehension bidenits actually get bad informal embargo turkish product push crown prince mb reveal officialsince early nov 2020,2,1,0,0,0,0,0,278,44,https://t.co/omERbc1QuH,-0.8404
13564,0,3623,9195,4223,1,dont talk way trump lash white house reporter jeffmason1 election question via cmsub,2,1,0,0,0,0,0,139,24,https://t.co/1K9Y0dtiHL,0.0
13565,1,3,22,1580,0,perduesenate ossoff reverendwarnock kloeffler gop bring dead beat squatter wont concede donor realize realdonaldtrump truly trumptantrum,1,0,0,0,0,0,1,234,36,https://t.co/Oc136HfgFC,-0.34
13566,0,4083,6003,2368,0,defender realpublicschools like savourschoolsnj msdwt_parents memphisbatba call joebiden ditch trump disastrous education policiesand obamas drbiden transition46,5,4,0,0,0,0,1,212,26,https://t.co/VpE680gfK6,-0.25
13567,0,27,9,1320,0,thanksgiving message trump say like thirdworld country lose election via yahoo realdonaldtrump laughable weve become 3rd world country cuz undermine democracy housegop senategop senatedems housedemocrats,0,0,0,0,0,0,1,274,39,https://t.co/SfxF7jLKVQ,-0.296
13568,0,2111,1059,119205,0,nytimes cant overturn election court help start stay office right realdonaldtrump bad iran score settle joebiden,6,8,0,0,0,0,1,213,38,https://t.co/fcGtjU2Kyr,-0.2023
13569,0,339,95,4433,0,the_hard_gudbye realdonaldtrump intelligent person would vote trump country 17 would vote whats wrong,1,0,0,0,0,0,1,179,29,https://t.co/UJMtGIL80M,-0.0258
13570,0,1759,2781,14459,0,loujain alhathloul woman torture saudi prison speak woman right joebiden kamalaharris please dont forget as relation saudi arabia via nytimes,0,0,0,0,0,0,1,245,39,https://t.co/V5R0rU1Tgt,-0.6409
13571,0,4902,6105,17537,0,even trumpappointed judge completely discredit electoral fraud sham promote trump amp bootlicker giuliani amp elli sun set game realkhivequeenb deoliver47 angryafroradio lboogie123l callmeyonnie umarleeiii,4,0,0,0,0,0,0,285,36,https://t.co/QWTh9uszPo,-0.3535
13572,0,626,91,27006,0,lmfao richidiot buyer remorse fall conmans swindle eattherich donor give 25 million protrump group look election fraud money back disappoint result,0,0,0,0,0,0,0,258,44,https://t.co/6dIQ0w5gKS,-0.8176
13573,0,115,11,1133,0,wonder cheat base feel realize scam read lawsuit bad grammar bad spell evidence present keep donate smfh youregettingscammed,1,0,0,0,0,0,0,217,34,https://t.co/J7k0BNna0i,-0.9393
13574,0,1030,492,13518,0,far important sound like joebiden corner stone ability protect environment trump administration move ahead gutting bird protection ap,6,5,0,0,0,0,1,232,37,https://t.co/N64a3YMJFx,0.802
13575,0,699,1854,631,0,complete repudiation call election unfair doesnt make require evidence none present via nytimes,2,0,0,0,0,0,1,160,25,https://t.co/jFnmNvYv9C,-0.4767
13576,1,4355,4730,11561,0,georgia lawsuit witness testifies use different paper counterfeit ballot watermark solid grey instead transparent 100 joe biden via gatewaypundit,0,0,0,0,0,1,0,200,27,https://t.co/hzdZw86Clb,-0.0258
13577,0,17297,15783,240499,0,realdonaldtrump trump newly appoint postmaster general louis dejoy refuse court order amp fail sweep usps time instruct dejoy fraud thedemocrats housedemocrats joebiden,48,19,0,0,0,0,1,256,37,https://t.co/k0GYv6hCxU,-0.8591
13578,0,803,623,23856,0,daco67amsterdam graffix_221211 xwiseguyx jaschalamar soopremekommand dpwimm realdonaldtrump oann call bandwagon effect opinion poll always wrong part information sway voter,0,0,0,0,0,0,1,259,36,https://t.co/VjMz2MhxVm,-0.4767
13579,0,1997,3801,7621,1,charge unfairness serious call election unfair make charge require specific allegation proof neither judge add opinion,0,1,0,0,0,0,0,224,36,https://t.co/ignRS6ekui,-0.5267
13580,0,7,0,8,0,trump inner circle tell giuliani rest legal team make look like idiot report say via yahoo speak rudy remember major cross dresser mayor nyc wonder still,0,0,0,0,0,0,0,276,53,https://t.co/65vAKZXscB,-0.0772
13581,0,16,3,22,0,realdonaldtrump charge unfairness serious call election unfair make charge require specific allegation proof neither bibas write,1,0,0,0,0,0,1,217,33,https://t.co/N2ya6wNvhd,-0.5267
13582,0,1711,2007,4314,0,nearly 8 10 united state believe immigrant good country opinion biden need overhaul immigration system trump wont easy,3,0,0,0,0,0,0,200,34,https://t.co/rF5aDmXsVD,0.5096
13583,0,1079,271,4388,0,sore loser trump snap reporter job oh donny sorry dont deserve respect gop realdonaldtrump potus whitehouse gopchairwoman,0,0,0,0,0,0,1,192,26,https://t.co/cQqLqNICoP,-0.8296
13584,0,720,350,4100,0,nice article read kamalaharris wonderful vp dont boyfriend think largely sight washington kamalaharris prep white house,0,0,0,0,0,0,1,211,35,https://t.co/p4yRBT1w1l,0.7579
13585,1,868,256,11376,0,criminal joebiden would fool listen might jim_jordan criminal act excia chief urge iran wait return responsible leader react nuclear scientist kill rt world news,0,0,1,0,0,0,1,257,43,https://t.co/PKrsCvdzIH,-0.9201
13586,0,448,1094,15679,0,newsflash gen dunford stupid terror plotter 911 organize plan train execute 911 outside afghanistan include germany,10,0,0,0,0,0,0,199,32,https://t.co/3pUvp2sse5,-0.7783
13587,0,4094,3930,858,0,kt mcfarland bad actor obama admin wont held accountable fact theyre join biden team via bizpacreview,0,0,0,0,0,0,1,146,25,https://t.co/pO73BNlA27,-0.3182
13588,1,3139,3067,92611,0,georgia lawsuit witness testifies use different paper counterfeit ballot watermark solid grey instead transparent 100 joe biden via gatewaypundit,0,0,0,0,0,1,0,200,27,https://t.co/p2bsrqRHkI,-0.0258
13589,0,648,233,640,0,via nytimes embarrass ridiculous attempt overturn election result talk trump sycophant,0,0,0,0,0,0,1,180,27,https://t.co/0c636KA7YP,-0.5719
13590,0,529,92,12119,0,mcconnell trump rest burn eternity selfishly theyve refuse help anyone kid kid every kid suffer remote school leave child sad angry,0,0,0,0,0,0,0,250,43,https://t.co/pov5mn84xE,-0.9001
13591,0,8155,8251,30711,0,trump appointee judge bibas write court call election unfair make charge require specific allegation proof neither well say judge bibas maga2020,8,3,0,0,0,0,0,241,37,https://t.co/Je4kSWhJj5,-0.6012
13592,0,789,153,1150,0,13000000 case cross deadly legacy donald trump 54 day remain criminal administration track spread coronavirus united state map update case death,2,0,0,0,0,0,0,256,43,https://t.co/bbRG3SEhLj,-0.6705
13593,0,874,477,4586,0,oh honey child realdonaldtrump biden enter people white house corrupt ugly leave way otherloser,0,0,1,0,0,0,1,162,27,https://t.co/5b6JxM31vx,-0.5423
13594,0,555,298,214,0,thought kind evidence enough flip election apparently job find wtf wrong people appeal court reject trump challenge pennsylvania race,0,0,0,0,0,0,0,240,41,https://t.co/A9Hr8FlJHI,-0.7096
13595,0,5,21,11293,0,housegop senategop senatemajldr lindseygrahamsc gop usagbarr realdonaldtrump lie cheat spread baseless conspiracy theory voter suppression win new blow trump court reject pennsylvania election case smartnews,0,0,0,0,1,0,1,280,35,https://t.co/GtNPCkvoFc,-0.6486
13596,0,460,404,2145,0,mrcody today trump appoint judge 2 bush appoint judge reject penn suit decertify result could explain less quarter republican penn state legislature sign today attempt delay result,0,0,0,0,0,0,0,277,46,https://t.co/eL8rclPW1m,-0.6124
13597,0,249,33,592,0,trump loses appeal pennsylvania call election unfair make cbs news via googlenews,1,0,0,0,0,0,0,135,21,https://t.co/LEDcJLh6ty,-0.6597
13598,0,0,23,7,0,mystery iranian pilot encounter mach 10 drone sort ufo go trump via yahoonews,0,0,0,0,0,0,0,149,25,https://t.co/fSntQlOKzV,0.0
13599,0,456,7,279,0,jennaellisesq rudygiuliani realdonaldtrump know youre risk disbarment whatever theyre pay cant worth lose license mean know get money believe cause mean say 2016,0,0,0,0,0,0,1,324,59,https://t.co/P2Hc02nSY5,-0.2283
13600,1,230,83,10367,0,video mastriano unveils joint resolution assign electoral vote legislature pave way trump victory via nationalfile possible,0,0,0,0,0,0,0,183,27,https://t.co/uBeliGHWyZ,0.0
13601,0,206,755,2,0,trump lie loser lose humiliate amp historic fashionthe bad president ever ever lose incumbent landslidethe 306 vote claimed 2016 amp 7m vote loss second overall vote loss sad,0,0,0,0,0,0,0,285,53,https://t.co/B1b08y4DcD,-0.9702
13602,1,23,2,2014,0,teed tee trump loses thanksgiving day round golf blasting hate fg hole shank ball water,0,0,0,0,0,0,0,177,32,https://t.co/4faUrUcRGG,-0.7184
13603,0,1400,269,2342,0,anyone think good idea invest money guy thought good idea invest 25m investigate voter fraud election,0,0,0,0,0,0,0,180,35,https://t.co/rmInKzH5Zs,0.25
13604,0,24,1048,3288,0,idiot asshole would leave amp away healthcare million american big pandemic last 100 year realdonaldtrump 155130,0,0,1,0,0,0,1,209,35,https://t.co/MY2D7ljhip,-0.5423
13605,0,5001,1145,7761,0,thedeepstate12 gretche71609719 johnqpu13727420 therightmelissa realdonaldtrump timmurtaugh thank foxnews pay million family sethrich seanhannity free lie next time trump need bloodonhishandshannity,0,0,0,0,0,0,1,293,38,https://t.co/eaR7Mnk0Wy,0.6597
13606,0,571,323,7220,0,realdonaldtrump potus realdonaldtrump teamtrump whitehouse admin never pardon covid19 pandemic criminal negligence never get bad gop death panel covid overload hospital run bed patient,1,0,0,0,1,0,1,290,42,https://t.co/yOpCcLXlzp,-0.8365
13607,1,2345,1407,22668,0,well expert witness new york time described always smartest person room say swing state vote steal trump voting machine,0,0,0,0,0,0,0,202,36,https://t.co/TSDFWRJaAE,0.4404
13608,1,3089,2904,1208,0,seanhannity trump say biden enter white house president prove ridiculous 80m vote obtain fraud,0,0,0,0,0,0,0,173,29,https://t.co/NYOaSSwACz,-0.743
13609,0,49,11,868,0,kayleighmcenany realdonaldtrump hey kayleigh remember start whopper lie youre still go strong kayleighmcenany,0,0,0,0,0,0,1,180,26,https://t.co/xF5cxi1BnN,0.5106
13610,1,3089,2904,1210,0,gatewaypundit trump say biden enter white house president prove ridiculous 80m vote obtain fraud,0,0,0,0,0,1,0,175,29,https://t.co/NYOaSSwACz,-0.743
13611,0,999,1625,24831,0,yksept_ talk critique paper gov statement say meeting zinc mention please something march april,0,0,0,0,0,0,0,286,51,https://t.co/fWCq7xFWEJ,0.3182
13612,1,3089,2904,1210,0,devinnunes trump say biden enter white house president prove ridiculous 80m vote obtain fraud,0,0,0,0,0,0,1,172,29,https://t.co/NYOaSSwACz,-0.743
13613,0,595,337,34738,0,bigp023 nonsense 26 million ballot mail well election idiot,0,0,1,0,0,0,0,164,31,https://t.co/NxXqdZPYOK,-0.5994
13614,0,62837,70247,62085,0,secret service walk turn tv light escort cabal outtrump vow leave white house electoral college vote biden,11,3,0,0,0,0,0,195,35,https://t.co/CG55kl8qaR,-0.0516
13615,1,1354,8985,2076,0,mount evidence election fraud visible member pennsylvania legislature draft joint resolution overturn election result reverse previous state certification sponsor promise scotus necessary ballot,16,4,0,0,0,0,0,270,36,https://t.co/rOtbFT5P0H,-0.3612
13616,0,1907,381,3667,0,democrat quick dismiss trump supporter racist homophobe redneck share common trait unapologetic love america,0,0,1,0,0,0,0,196,33,https://t.co/sbWAXGPlUV,0.5423
13617,0,2,0,8,0,call election unfair make charge require specific allegation proof neither,0,0,0,0,0,0,0,148,24,https://t.co/SFAtoBlKMF,-0.4767
13618,0,13,4,99,0,repmattgaetz wrong idiot davidcorndc joebiden trump retweets post gop ally matt gaetz suggest president pardon whole via yahoo,0,0,0,0,0,0,1,209,31,https://t.co/3q9LekORhu,-0.6249
13619,0,1756,44420,13566,1,really helpful overview joebiden amp kamalaharris caregiving plan paula_span nytimes esp anyone wonder always make big fuss marykayhenry caringacrossgen domesticworkers,84,26,0,0,0,0,1,246,33,https://t.co/B59L19jMZm,0.4754
13620,0,515,124,240,0,dt get think played federalist society thought nominate judge meant would ignore law always rule favor harsh rebuke appeal court reject trump election challenge pennsylvania,1,0,0,0,0,0,0,278,47,https://t.co/fZiRO07NoB,-0.4019
13621,0,245,31,1173,0,potus realdonaldtrump deny deny deny lose delusional accusation lie psychotic repetitive ocd behavior federal appeal court denies trump campaign effort revive pennsylvania lawsuit,0,0,0,0,0,0,1,227,29,https://t.co/LTyeXCLO0F,-0.9217
13622,1,347,55,4349,0,unfortunate two federal court pennsylvania slam shut reject serious equal protection issue prevent discovery fraud issue opinion political nature,0,0,0,0,0,0,0,254,39,https://t.co/XdXBTNViGV,-0.9062
13623,0,5885,7580,199119,0,must step away cold ideology amp outdated geopolitical analysis avoid hot amp continue function international stage bidens lifelong perspective blinkens hawkishness scare anyone think rationally,7,2,0,0,0,0,0,286,45,https://t.co/HjpdX0rAMg,-0.6597
13624,0,1374,70,12395,0,first time expresident court serious charge influence peddle corruption found guilty codefendant prison term 10 year,0,0,0,0,0,0,0,221,40,https://t.co/TupGsEmTb9,-0.7506
13625,0,27,10,1320,0,yes trump pardon risky move wont protect prosecution could via yahoo yeah moron realdonaldtrump see challenged sc housegop senategop senatedems housedemocrats guilty loser,0,0,1,0,0,0,1,280,46,https://t.co/GaWgoSSbCG,-0.6067
13626,0,741,855,5026,0,former wh colleague note sullivan outreach think tank like fdd vehemently oppose iran deal fdds chief executive mark dubowitz harsh critic deal described sullivan sharpest guy iran issue know,0,0,0,0,0,0,0,274,47,https://t.co/g9SUSZLx1k,-0.1027
13627,0,355,198,6485,0,covid vaccine rollout could begin middecember fauci say health news news even pb announces vaccination covid 19 might begin december dare remind trump predict already,0,0,0,0,0,0,0,226,34,https://t.co/iSt1vU7kOI,0.0
13628,0,154,170,1498,0,senmastriano realdonaldtrump convenient publish printout without website page create fake information 3 week election already 26m request make mail ballot,0,0,0,0,0,0,1,250,38,https://t.co/0T77k6ZBbm,-0.6012
13629,0,1073,420,3265,0,cisakrebs say evidence voting machine hack foreign power evidence dont need stink evidence diaperdon amp gop,0,0,0,0,1,0,1,187,28,https://t.co/KHw4ActnNq,0.3089
13630,1,17459,26208,71790,0,election 2020 rig evidence odd thing dhs warn august,1,0,0,0,0,0,0,125,22,https://t.co/BADoDlJdzi,-0.4939
13631,1,767,6565,1087,0,brainwash browbeaten medium type conspiratorial effort make hate individual stupid read line others know full well nefarious plan wink,9,2,1,0,0,0,0,276,49,https://t.co/YCM9mjBZPR,-0.7184
13632,0,40,60,1824,0,realdonaldtrump senategop senatemajldr housegop gopleader vp whitehouse gopchairwoman lmaoanother disinfectant sniffer janicemcgeachin chemistry amp biology class please stop spread stupidity,0,0,0,0,0,0,1,243,27,https://t.co/qD8NukHwI9,-0.4215
13633,0,40,60,1824,0,realdonaldtrump senategop senatemajldr housegop gopleader vp whitehouse gopchairwoman think dems bad socialist try living north korea china actually kill dont follow rule advice,0,0,0,0,0,0,1,279,42,https://t.co/qzVQoJCspm,-0.8481
13634,0,61,5,1139,0,think hell carry hell need evict like horrible tenant damn chump oops meant trump inch toward exit trump say hell leave biden win electoral college vote via yahoonews,0,0,0,0,0,0,0,255,47,https://t.co/8F4oFAhi6N,-0.9423
13635,0,81,84,7478,0,opinion happy thanksgiving told truth election new york time,0,0,0,0,0,0,0,122,20,https://t.co/gJ8VTk36l2,0.7184
13636,0,129,4849,2878,0,realdonaldtrump learn time israel trump team recognize pandemic threat november 2019 trump lie lie march become unsustainable travel ban farce trump lie avoid prison american,7,1,0,0,0,0,1,285,47,https://t.co/0ZWYpHp99E,-0.9349
13637,0,1515,654,8728,0,trump implies wont leave white house unless biden prove 80 million vote president continue tweet lie conspiracy theory election via yaho biden doesnt need prove anything drag trump chians,2,0,0,0,0,0,0,276,49,https://t.co/yGBsQ7Onru,-0.6312
13638,0,655,140,23443,0,donor give 25 million protrump group look election fraud money back disappoint result via yahoo,0,0,0,0,0,0,0,161,28,https://t.co/6KOxdqqkBk,-0.7579
13639,1,10880,10876,235914,0,thing get pretty interest black friday panic cnn air possible path trump 2020 win via gatewaypundit,5,0,0,0,0,1,0,175,25,https://t.co/QYYnHWdZsC,0.7717
13640,0,1056,1356,1956,0,pennsylvania republican lawmaker introduce resolution dispute 2020 election result legislator allege election result certify prematurely due ongoing lawsuit surround result,0,0,0,0,0,0,0,239,29,https://t.co/XZ3f8Dxw0r,-0.5574
13641,0,326,28,2645,0,opinion happy thanksgiving told truth election new york time,0,0,0,0,0,0,0,122,20,https://t.co/tXX1DiBCdo,0.7184
13642,0,11869,10782,20488,0,trump declares twitter national security threat diaperdon trend follow meltdown via yahoo interest twitter 45s form communication lose twitter bad,0,0,0,0,1,0,1,232,37,https://t.co/QdaXxQa159,-0.6369
13643,0,1059,993,6454,0,trumpian level lie crew different anything creep 2020 effort brought forth lie gop life day amp republic suffers show baseless conspiracy theory target another election technology company,0,0,0,0,0,0,1,282,43,https://t.co/AdHK3mVuiN,-0.7579
13644,0,3404,1195,10646,0,charge unfairness serious call election unfair make charge require specific allegation proof neither,3,0,0,0,0,0,0,188,30,https://t.co/aUUkY7pY8R,-0.5267
13645,0,13,151,7263,0,trump campaign caught share fake newspaper cover election result via yahoo everything trump fake fake newspaper bad fake president blood 260000deaths hand remember fake time magazine cover,1,1,0,0,0,0,0,277,49,https://t.co/uD4DLkN0zL,-0.9274
13646,0,19,8,3595,0,realdonaldtrump conservative judge 3rd circuit trump campaign argument ridiculous evidence nonexistent propose remedy nonexistent harm allege absurd,1,0,0,0,0,0,1,240,37,https://t.co/o0j5vNbINm,-0.8176
13647,1,5001,3615,2262,0,break president trump announces rally georgia saturday night december 5th via gatewaypundit realjameswoods realdonaldtrump tammytabby texanindiana marklevinshow jim_jordan gop nra erictrump realmlee2,5,2,0,0,0,1,1,246,27,https://t.co/K61WARvbaN,0.0
13648,0,15,84,20032,0,evil inhumane barbaric narendramodis new india cnn reuters ap afp upi nytimes dwnews trtworld jmehsas abc joebiden dominicraab plaid_merkel bbc cbs cnbc wsj indian minister say 2000 girl kill womb every day time,4,4,0,0,0,0,1,279,41,https://t.co/c7Ltb7PSdw,-0.8779
13649,0,402,0,871,0,realdonaldtrump draft dodger pretend patriot would rather petty amp racist support military sound white,0,0,0,0,0,0,1,161,24,https://t.co/7KBTFDsesz,-0.5423
13650,0,8157,8247,31501,0,trump appointee judge bibas call election unfair make charge require specific allegation proof neither nytimes,9,7,0,0,0,0,1,193,29,https://t.co/JNtNpTs3cp,-0.4767
13651,0,4564,548,7652,0,trump farewell address dead people request ballot put ballot dead people request ballot dead year dead people voting place lamaralexander,0,0,0,0,0,0,0,271,43,https://t.co/X525ZCRDk2,-0.9595
13652,0,24,1050,3288,0,realdonaldtrump another reminder trump massive corruption lie idiot follower drain swamp trump swamp steroid 205708,1,0,0,0,0,0,1,206,35,https://t.co/uRit4HGaxS,-0.5106
13653,0,495,208,9911,0,darthodius _g00dv1bes vinnieomire mist3rj0n papab3ar1787 nanabozoh desmblake18 leafroe innernihlist dauspol 4b3n3zrar4 tketkr marshallmcken19 jack3l316 heatherlee1023 2009superglide realkryptonnon sieve70 papa_guz bemetor9 fangers6 pcdac1 _g00d_v1bes_ invalid_char mruntactical sean_spoonts mewmyla m2mcado donnellroselyn odiwankenodie mc2_tm jawavinnie beowulllf b30wu1f2 marcexec beme_tor romeoecho7 orbemet1 pixymisa thedemocrats cmegroup ironmaiden superdrone5 myleslgarrett roland_us stage arlingtonnatl ardbeg northerntool ltpuffs pack passesgt,2,0,0,0,0,0,0,633,59,https://t.co/qzEB7thmoJ,0.0
13654,0,179,52,1397,0,please stop buying absurd lie widespread fraud shenanigan election valid trump attempt overturn result shameful fact still try unacceptable president fraud,0,0,0,0,0,0,0,280,45,https://t.co/7MciN1FVfg,-0.9287
13655,0,200,7,152,0,newtgingrich republican judge across land repudiate flimsy theory disrespect state legislator believe seduce betraying people absolutely disgust base read bbc skin game sad realdonaldtrump,0,0,0,0,0,0,1,294,45,https://t.co/XvZGeJo6uq,-0.9273
13656,1,1992,1971,53199,0,report fbi open investigation detroit ballot counter blow whistle claim illegal activity fbi open investigation whistleblower michigan say election worker told backdate ballot arrive election,6,4,0,0,0,0,0,278,39,https://t.co/rEbjUFX0Q0,-0.5574
13657,0,7018,6643,297224,0,26 mill american hungry elect representative live luxury table heaped food safe warm bill paid senatedems housedemocrats senategop housegop senatemajldr speakerpelosi,5,2,0,0,0,0,1,244,30,https://t.co/AxxMCGSu23,0.5859
13658,0,977,242,17433,0,rotemeren trumwill another two month time reread michaelbds amp bookmarked match expectation,1,0,0,0,0,0,0,192,34,https://t.co/hdW7lbhWVP,0.0
13659,1,5519,4885,16046,0,biden rarely able manage rally dozen two stalwart trump rally could top 50000 biden garner vote even obama sublime unlikelihood trumpwh trump2024 scotus obamacover_up darkagenda,0,0,0,0,1,0,0,293,47,https://t.co/1LTWmgWxYj,0.2023
13660,1,974,793,30754,0,marylene58 lady2018cat enemyoftheleft foundinnv patpenn2 easterndmondbk jessjackie50 p8riot_1776 briteeyes8 freelion7 nfulmer0827 walkawayaus donnawr8 bluehandrising msspy007 gop realjameswoods realdonaldtrump thedemocrats anthonymentill4 oann judgejeanine marklevinshow govmikehuckabee tomfitton p42428863 australia 2day heatwave overhyped december 1st threatens record cold rare summer snow,1,0,0,0,0,1,1,454,47,https://t.co/EnQ3pPFvmb,-0.3818
13661,0,1039,3244,53436,1,brainless bunch loser theyre baaack trump ally still refuse election loss via yahoo cpac_tv gop foxnews newsmax oann foxandfriends foxnewsradio ingrahamangle seanhannity fedsoc republican,3,0,1,0,1,0,1,254,33,https://t.co/OmzR9blX0Y,-0.7845
13662,0,4937,1707,20261,0,accord nbc news aclu argue oneal reasonable suspicion probable cause justify seizure detention rely use spanish justification proxy race anasuda marthahernandez cbp racism,1,1,0,0,0,0,0,278,43,https://t.co/SeJe0JRwZP,-0.891
13663,0,3544,3430,114611,0,liar cheat wont accept fuck loser republican let crazy go gop realdonaldtrump trumpisanationaldisgrace trumpisalaughingstock gopcorruption,0,0,1,0,0,0,1,216,30,https://t.co/sa664lrMsB,-0.6437
13664,0,30,5,256,0,kayleighmcenany realdonaldtrump kayleighs entire reading list fdrlstfox oann newsman bos little filter bubble problem cant think properly echo chamber,0,0,1,0,0,0,1,230,36,https://t.co/7ZZ3d1f7p5,-0.3477
13665,1,5590,5102,97747,0,something seriously wrong gop florida gop lawmaker slam say kyle rittenhouse congressman via nicolejames,1,0,0,0,0,0,0,166,23,https://t.co/2ME2Sxjhir,-0.7506
13666,0,390,512,20810,0,business insider watch trump tell reporter dont ever talk president way business insider business insider watch trump tell reporter dont ever talk president way business insider fuck piece shit nasty bastard,0,0,1,0,0,0,0,277,44,https://t.co/Qxujwu6uEB,-0.9349
13667,0,156,28,3962,0,go democrat push list love fascism need stop oped stamp trumpism need deal six thing donaldjtrumpjr realdonaldtrump erictrump kayleighmcenany newsmax,1,0,0,0,0,0,1,266,40,https://t.co/wUlubnwdvq,0.4588
13668,1,36646,38533,112195,0,break huge pennsylvania judge rule 2020 election likely unconstitutional trump case likelihood succeed give state legislator power choose elector via gatewaypundit stopthesteal fightback trump2020,2,0,0,0,0,1,0,250,30,https://t.co/w4Bg4qmTSh,0.6705
13669,0,1618,1446,73942,0,26 house republican still desperate kiss trump outgo would undermine democracy order keep job pathetic unamerican,0,0,1,0,0,0,0,187,30,https://t.co/wZdjEnV6ap,-0.6597
13670,0,0,1,118,0,realdonaldtrump post fake screenshot evidence fraud wonder fake trump university shut charge require specific allegation proof neither write judge bibas nominate trump diaperdon,0,0,0,0,1,0,1,265,39,https://t.co/mENCheK8it,-0.875
13671,0,794,568,2576,0,charge unfairness serious call election unfair make bibas write charge require specific allegation proof neither trumpmeltdown 80million,0,0,0,0,1,0,0,228,34,https://t.co/QjPrclmS9x,-0.5267
13672,0,1943,1132,46324,0,walexyes shaolinphan abc link read 5th paragraph click link itll california rule regulation fill senate seat,0,0,0,0,0,0,1,193,33,https://t.co/1iHyBcygnT,0.0
13673,0,954,307,17971,0,jim_jordan 3 republican appoint judge issue blistering decision msnbc potus ivankatrump secpompeo lindseygrahamsc senategop chuckgrassley mattgaetz gopleader senatorcollins nygovcuomo lawrence presssec seanhannity nbcnews abc steveschmidtses,2,1,0,0,0,0,1,291,30,https://t.co/ilJW8PMGc5,0.0
13674,1,10300,10142,22119,0,michigan taint election fraud due markzuckerberg donate 350m pay poll worker fec thejusticedept fcc sec violation fbi,7,4,0,0,0,0,1,179,26,https://t.co/nuElTJDjZs,-0.8126
13675,0,406,27,20059,0,georgetakei fantasy island trump liebrary philadelphia pretty much awe funniness whole situation via slate,0,0,0,0,0,0,0,168,27,https://t.co/S1WF7TJv7x,0.7184
13676,0,244,110,2322,0,natalie_malonis fireweedsummer blaw yes typically trump plaintiff dismiss mocked gop individual ag even single voter plaintiff case seriously even big news,1,0,0,0,0,0,0,257,45,https://t.co/8PaUa5HgNG,-0.0772
13677,0,24,1052,3288,0,youve stayingathome realdonaldtrump lie lie deflect horrific failure lead 200000 dead 194637,0,0,0,0,0,0,1,173,31,https://t.co/Clspxi5X1A,-0.9186
13678,0,24,1052,3288,0,realdonaldtrump celebrates dow 30k broke record unemployment claim amp food pantry line unnecessary covid death watch asshole 230956,0,0,0,0,0,0,1,202,30,https://t.co/mNIC1z0PBW,-0.7096
13679,0,1693,562,92,0,rsbnetwork realdonaldtrump donald lose woman election woman know sexist black voter know stand white supremacist racist base upon judge appointment thats landslide,3,0,1,0,0,0,1,257,44,https://t.co/kKd1nR0wgX,-0.7351
13680,0,2868,2239,47790,0,realdonaldtrump threejudge panel 3rd circuit court appeal rule campaign lawsuit lack proof allegation pennsylvania merit campaign never alleges ballot fraudulent cast illegal voter,2,0,0,0,0,0,1,316,52,https://t.co/PNtE2ZK5Ph,-0.3339
13681,0,1,1,41,0,mueller prosecutor say trump investigate charge leave office via yahoo give deutsche bank germany 700 million dollar cover illegal loan 400 million,0,0,0,0,0,0,0,227,35,https://t.co/GsJc4N2Q5g,-0.5859
